age,weight-(kg),max-bpm,avg-bpm,resting-bpm,session-duration-(hours),workout-frequency-(days/week),experience-level,daily-meals-frequency,physical-exercise,sugar-g,sodium-mg,cholesterol-mg,serving-size-g,prep-time-min,cook-time-min,rating,pct-maxhr,gender_Male,workout-type_HIIT,workout-type_Strength,workout-type_Yoga,diet-type_Keto,diet-type_Low-Carb,diet-type_Paleo,diet-type_Vegan,diet-type_Vegetarian,cooking-method_Boiled,cooking-method_Fried,cooking-method_Grilled,cooking-method_Raw,cooking-method_Roasted,cooking-method_Steamed,split
36,47.05,196,160,53,1.51,4,2,2,0,50.01,49,160,398.12,43,15,3.7,0.82,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
39,62.88,178,125,56,1.87,4,3,2,0,19.37,1381,63,342.77,56,76,2.0,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
18,83.93,183,150,67,1.83,4,3,3,0,28.25,701,33,330.13,54,59,2.81,0.82,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
41,50.81,163,162,51,1.29,3,2,3,0,8.54,1673,203,217.0,16,42,4.68,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
40,43.82,182,165,58,1.19,3,1,2,0,47.12,311,291,465.88,16,79,1.79,0.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
31,87.94,173,143,64,1.52,5,3,3,0,41.43,2443,192,213.84,27,89,1.13,0.83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
46,98.29,199,148,64,0.77,3,1,3,0,32.84,1228,241,185.49,42,95,4.29,0.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,test
23,72.58,175,127,68,0.85,3,1,2,1,18.86,1722,11,433.38,35,76,4.87,0.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,test
18,95.99,190,143,50,1.2,4,2,2,1,25.09,817,298,296.39,60,16,2.57,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
39,64.13,190,148,58,1.25,4,2,3,1,47.44,1031,82,483.75,34,58,2.91,0.78,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
18,58.75,184,162,50,1.66,5,3,3,0,40.5,1060,139,374.02,29,45,3.32,0.88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
43,71.22,176,152,55,1.4,2,1,3,1,40.34,800,91,490.68,49,61,2.91,0.87,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
30,90.84,165,152,71,1.33,4,2,2,0,14.74,2139,137,305.17,55,43,2.81,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
18,69.36,186,155,74,1.17,3,1,2,0,49.51,68,154,385.54,9,12,1.93,0.83,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
32,53.73,194,126,73,1.01,2,1,2,0,4.85,1551,220,298.1,17,12,3.19,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
53,61.22,170,124,74,0.54,3,1,3,0,2.26,2359,86,235.89,52,93,2.11,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
26,76.38,177,156,73,1.16,3,2,2,0,24.31,1015,1,350.92,23,37,3.8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
38,85.82,191,160,72,1.96,5,3,3,1,31.38,958,194,418.14,58,34,3.79,0.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
40,82.29,185,139,61,1.69,4,3,3,0,8.78,2086,66,188.67,45,31,2.27,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
53,49.92,188,157,67,1.48,2,1,2,1,26.36,1202,160,453.83,14,64,1.5,0.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
41,72.81,175,139,67,1.17,4,2,2,0,14.69,1843,191,480.19,42,104,2.54,0.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
25,59.17,181,130,71,1.7,5,3,4,0,43.46,1538,80,125.35,60,40,4.31,0.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,test
45,88.58,198,167,67,1.53,4,3,3,0,4.92,1718,110,291.79,53,120,3.78,0.84,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
46,41.85,160,163,68,1.02,4,2,2,1,9.41,221,235,491.25,26,83,2.31,1.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
18,88.12,195,161,72,1.28,2,1,2,0,18.1,1155,179,199.92,45,38,4.21,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
38,123.36,161,165,65,1.35,4,2,2,0,39.85,1819,190,230.6,39,74,1.0,1.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
41,50.64,163,162,51,1.29,3,2,3,0,8.74,1678,202,215.27,16,44,4.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
30,89.82,165,152,71,1.32,4,2,2,0,15.02,2144,139,304.49,55,43,2.82,0.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
35,126.75,187,128,69,1.03,4,2,4,0,17.15,2305,63,467.31,52,93,2.07,0.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
49,80.63,175,129,59,1.84,4,3,3,0,47.02,1740,253,169.48,60,48,4.62,0.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
56,61.3,168,143,51,0.91,3,1,3,1,23.6,423,167,127.32,11,102,4.31,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
19,88.09,195,161,72,1.28,2,1,2,0,18.71,1195,177,201.69,45,39,4.21,0.83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
41,119.99,188,146,54,0.83,2,1,2,0,32.81,891,272,386.45,57,44,3.13,0.78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,test
33,102.72,185,135,72,0.96,2,1,3,0,17.81,1737,227,223.83,49,111,4.82,0.73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
57,82.51,171,143,55,1.56,4,3,3,0,0.57,2311,227,236.66,27,11,3.29,0.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
45,57.66,168,160,53,0.95,3,1,2,0,8.49,880,237,105.29,22,106,2.5,0.95,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
40,120.72,188,146,54,0.81,2,1,2,0,32.99,863,268,383.9,57,43,3.1,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
23,84.11,179,130,71,1.79,4,3,3,0,7.86,2202,225,205.41,10,73,3.6,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
40,46.87,165,149,65,1.26,3,1,3,0,46.75,452,111,145.1,50,77,2.72,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
38,102.08,192,134,50,0.89,3,1,3,0,9.58,438,2,457.77,31,106,1.92,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
53,115.73,184,123,65,1.12,3,1,3,0,1.38,2376,109,467.08,21,56,1.5,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
57,68.87,168,138,68,1.45,4,2,3,0,34.59,1722,171,300.08,26,25,3.23,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
24,41.97,174,144,55,0.83,3,1,3,1,24.15,1924,77,345.02,23,21,1.11,0.83,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
23,68.05,186,160,66,1.33,2,1,3,0,6.01,1456,15,247.64,39,43,3.65,0.86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
18,87.51,161,139,72,1.73,4,3,3,0,15.97,1935,220,402.5,52,45,3.86,0.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
33,102.02,186,140,53,1.4,3,2,3,0,3.19,501,249,338.37,37,93,3.09,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
45,88.46,166,146,66,0.75,2,1,2,0,12.92,374,183,431.24,10,79,4.1,0.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
49,62.26,173,152,73,1.36,3,2,3,0,35.75,2272,148,436.08,7,72,4.08,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
44,68.63,192,155,69,1.03,3,1,3,0,46.47,2479,178,278.73,35,109,3.8,0.81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,test
21,102.59,163,153,65,1.26,3,2,3,0,13.08,419,272,233.33,34,80,3.06,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
18,81.66,190,148,66,1.74,5,3,4,1,47.74,708,7,172.19,42,20,4.58,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
49,86.56,161,143,58,1.71,4,3,3,0,9.59,1363,172,267.69,42,119,2.52,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
24,40.06,168,168,55,0.99,2,1,3,1,19.8,2177,92,447.9,45,54,2.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
55,79.44,195,160,68,1.06,2,1,4,1,35.1,1587,183,430.18,16,81,2.19,0.82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
37,80.93,187,148,58,1.51,5,3,2,0,49.71,793,80,356.1,31,33,2.49,0.79,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
29,86.8,183,128,71,1.66,4,3,3,0,35.07,208,263,151.66,28,105,4.12,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,test
57,64.26,167,121,53,1.13,3,2,3,0,21.96,1737,13,151.93,11,45,1.78,0.72,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
50,89.94,182,139,74,1.78,5,3,3,0,34.61,1699,297,336.94,8,39,1.79,0.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
40,71.25,165,147,54,1.41,3,2,3,0,1.34,2304,215,391.02,42,10,4.81,0.89,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
32,45.97,189,144,62,0.93,3,1,3,0,34.23,1435,74,242.84,26,82,2.98,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test
18,61.28,191,126,69,1.12,2,1,2,0,16.57,1202,267,366.91,8,111,1.49,0.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
41,49.61,173,131,63,1.15,3,2,3,0,10.6,2361,161,221.18,17,46,4.94,0.76,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
19,82.02,174,169,62,1.89,5,3,3,0,30.6,73,212,239.89,10,116,2.93,0.97,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
33,78.03,187,136,58,1.07,3,1,2,1,16.11,1558,81,234.34,53,84,1.2,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
20,76.25,180,154,62,1.14,3,2,4,0,12.4,1301,8,407.66,36,20,2.76,0.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,test
44,41.41,195,168,71,1.47,2,1,3,0,25.82,794,139,260.93,42,112,2.1,0.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,test
33,59.43,178,150,56,1.12,4,2,3,0,45.47,1689,288,206.92,39,66,3.22,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
45,73.85,181,152,50,1.19,4,2,3,0,37.92,957,277,204.41,46,37,3.65,0.84,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
41,52.0,166,126,60,1.08,4,2,3,0,40.07,1467,193,276.42,58,85,2.9,0.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
38,104.92,199,133,71,0.82,2,1,4,0,35.56,452,98,306.62,48,40,4.33,0.67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
27,69.26,171,121,66,0.95,3,1,3,0,35.37,1842,160,192.9,15,38,3.32,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
27,84.36,182,138,55,1.37,4,2,2,0,39.43,863,140,428.51,41,16,1.43,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
34,78.09,196,164,70,1.28,4,2,3,1,14.21,1430,73,204.22,50,44,4.2,0.84,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
19,111.0,161,149,54,1.32,2,1,2,0,46.15,373,84,162.82,33,77,1.97,0.93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
59,88.58,188,152,67,1.08,3,1,3,0,46.81,1229,141,201.61,58,119,3.04,0.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
53,64.57,171,120,58,1.73,4,3,3,0,28.64,1947,194,335.21,13,35,1.87,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
56,74.96,161,131,60,0.69,3,1,3,0,28.26,1103,178,486.8,24,117,3.89,0.82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
31,96.59,189,137,50,1.36,3,2,3,1,11.88,158,217,404.34,7,6,4.4,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
56,40.38,196,165,72,1.24,4,2,4,0,44.04,198,300,122.39,44,47,1.62,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
40,54.77,175,169,65,1.44,4,2,2,0,10.34,1031,241,350.45,22,112,3.89,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
41,57.17,192,149,74,1.07,3,1,2,0,36.92,1177,6,465.55,24,86,4.11,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
21,124.56,196,159,60,1.38,3,2,4,1,15.2,1832,175,475.79,47,16,4.07,0.81,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
42,82.62,187,142,50,1.23,4,2,3,0,7.71,1416,124,391.55,6,93,2.08,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,test
18,73.51,177,125,61,0.81,3,1,3,0,5.35,1175,250,365.31,12,44,1.08,0.71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
39,73.91,177,163,69,0.81,2,1,2,0,41.12,2070,1,169.0,39,17,1.34,0.92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
41,63.57,162,153,55,1.84,5,3,2,0,39.58,2044,175,269.71,11,52,3.61,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
51,63.13,185,165,67,1.36,3,2,3,0,44.01,1228,16,296.37,8,17,4.9,0.89,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
44,79.49,190,135,69,1.47,3,2,4,1,36.17,673,141,215.53,56,42,3.11,0.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
53,51.06,179,127,61,1.24,3,2,4,1,6.67,1802,117,320.03,43,35,4.2,0.71,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
29,67.98,171,168,62,1.08,4,2,2,0,7.97,1851,35,452.33,19,20,1.71,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,test
49,97.16,188,125,62,1.46,3,2,3,0,0.62,403,261,250.82,46,17,4.41,0.66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
45,72.8,184,148,50,1.14,4,2,3,1,36.62,1863,51,283.87,52,17,2.88,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
32,56.55,165,156,63,1.08,3,1,3,0,3.57,381,152,197.3,57,89,1.29,0.94,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
29,90.27,165,153,71,1.32,4,2,2,0,14.83,2176,141,300.0,55,43,2.78,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
56,128.97,194,126,64,1.3,2,1,3,0,13.09,357,184,135.14,57,61,1.95,0.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
44,89.31,178,153,70,1.7,5,3,4,0,21.1,211,120,457.52,30,37,3.13,0.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
22,102.5,190,157,67,1.48,4,2,4,0,21.41,521,217,288.33,36,86,2.59,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
55,107.7,185,126,50,1.08,3,2,3,0,24.25,1440,298,423.34,13,58,4.21,0.68,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
48,41.95,170,130,70,1.1,3,1,3,1,43.65,458,143,196.28,41,78,3.59,0.76,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
39,87.47,196,134,54,1.96,5,3,3,0,31.59,1851,184,469.22,22,12,1.93,0.69,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
42,110.2,160,122,50,1.09,3,1,2,1,21.5,1456,0,431.07,25,37,3.73,0.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
20,82.87,167,160,73,0.8,2,1,3,0,9.53,1175,32,163.98,50,38,4.39,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
37,75.26,189,127,60,1.21,4,2,3,0,18.81,1027,288,218.63,21,23,3.79,0.67,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
53,85.79,189,158,68,1.49,3,2,3,0,15.78,2428,234,351.43,26,67,2.7,0.84,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
35,55.68,187,139,56,1.7,5,3,2,0,37.63,491,39,190.0,46,23,1.96,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,test
57,75.21,193,137,58,1.1,2,1,4,0,42.74,1866,61,466.7,11,76,2.99,0.71,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
33,47.24,196,161,69,1.04,3,2,2,0,10.37,1410,253,264.93,57,4,2.12,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,test
53,116.64,172,143,56,1.03,4,2,3,0,31.19,1290,37,242.05,53,40,4.38,0.83,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
31,62.14,190,161,58,1.67,5,3,3,0,36.12,1476,160,316.47,6,45,3.01,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
25,121.45,179,120,51,1.05,3,2,3,0,7.02,1439,301,352.22,57,27,4.49,0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,test
51,65.13,191,139,70,1.47,4,2,3,0,42.01,368,163,297.5,55,82,3.13,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
48,71.01,179,154,60,1.46,4,2,3,0,11.69,1829,86,423.01,58,11,2.4,0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
43,65.02,191,133,69,1.88,4,3,2,1,38.98,210,38,391.65,25,69,4.4,0.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
49,61.22,192,166,74,1.23,4,2,4,1,46.36,758,229,411.16,18,35,1.79,0.86,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
39,106.72,162,162,74,1.33,4,2,3,0,44.4,1432,176,344.25,14,98,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,test
57,56.3,170,127,70,1.13,3,2,2,1,41.52,291,256,492.38,41,74,4.41,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
23,46.99,196,154,50,0.76,3,1,3,0,29.61,2432,282,500.02,40,72,2.64,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,test
29,87.22,186,143,66,1.88,5,3,3,1,1.04,1788,164,257.43,27,98,3.59,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,test
59,77.86,180,127,53,0.73,3,1,3,0,3.98,201,143,144.8,56,46,1.66,0.71,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
36,84.0,168,123,50,1.81,5,3,3,0,33.49,58,132,283.73,21,86,2.57,0.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,test
38,58.12,165,136,58,1.35,4,2,3,0,40.62,1847,297,493.39,40,103,4.6,0.82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
31,87.36,185,130,65,1.72,4,3,3,1,29.66,1949,67,148.65,11,10,1.92,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,test
58,122.7,178,153,51,0.66,3,1,2,0,47.95,1936,224,368.24,49,58,2.74,0.86,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
